gene,length,count,rate,percentage
ACBD6,5261,4,1315.25,85.84784601283226
ZNF776,5262,4,1315.5,85.85395661472654
C8orf86,2632,2,1316,85.86006721662083
PHPT1,1316,1,1316,85.86006721662083
FKTN,7897,6,1316.1666666666667,85.87228842040942
CNR2,5265,4,1316.25,85.8783990223037
FHL5,3949,3,1316.3333333333333,85.88450962419797
CALU,5266,4,1316.5,85.89062022609227
B3GAT2,6587,5,1317.4,85.89673082798656
RYK,5270,4,1317.5,85.90284142988084
DEK,3954,3,1318,85.90895203177513
SLC22A18,2636,2,1318,85.90895203177513
STK17B,5273,4,1318.25,85.92117323556371
MR1,7911,6,1318.5,85.92728383745799
TMEM38B,3956,3,1318.6666666666667,85.93339443935227
CRTAP,6595,5,1319,85.93950504124656
GABARAP,1319,1,1319,85.93950504124656
GPM6B,3957,3,1319,85.93950504124656
SMIM23,1319,1,1319,85.93950504124656
ZNHIT1,3958,3,1319.3333333333333,85.9639474488237
TFDP1,2639,2,1319.5,85.970058050718
OR6N1,2640,2,1320,85.97616865261229
MMD,2641,2,1320.5,85.98227925450657
COQ7,2642,2,1321,85.98838985640086
P4HTM,5285,4,1321.25,85.99450045829514
CNNM2,15857,12,1321.4166666666667,86.00061106018943
CIAO1,3968,3,1322.6666666666667,86.00672166208372
PALMD,5294,4,1323.5,86.012832263978
ATL1,5298,4,1324.5,86.01894286587228
CGGBP1,5298,4,1324.5,86.01894286587228
COQ3,1325,1,1325,86.03116406966086
ATXN1,10602,8,1325.25,86.03727467155515
ZACN,2651,2,1325.5,86.04338527344943
ADH5,2652,2,1326,86.04949587534372
TRMT5,5304,4,1326,86.04949587534372
CAMK4,11942,9,1326.888888888889,86.0617170791323
UBE2D4,3982,3,1327.3333333333333,86.06782768102657
OXNAD1,3983,3,1327.6666666666667,86.07393828292086
SLC38A4,3983,3,1327.6666666666667,86.07393828292086
CLDN10,2656,2,1328,86.08615948670945
OTULIN,7969,6,1328.1666666666667,86.09227008860373
ABHD13,5313,4,1328.25,86.098380690498
AP1S3,3986,3,1328.6666666666667,86.10449129239231
GYPA,2659,2,1329.5,86.11060189428659
LIX1L,3991,3,1330.3333333333333,86.11671249618087
FOXQ1,2661,2,1330.5,86.12282309807516
ANKFN1,9314,7,1330.5714285714287,86.12893369996945
PRSS23,5323,4,1330.75,86.13504430186374
FOLR1,1331,1,1331,86.14115490375802
PDZD9,1331,1,1331,86.14115490375802
SPTSSA,2662,2,1331,86.14115490375802
TMEM119,2662,2,1331,86.14115490375802
CTPS1,5325,4,1331.25,86.16559731133516
HSD17B10,2663,2,1331.5,86.17170791322945
FAM3A,3995,3,1331.6666666666667,86.17781851512373
SAG,6659,5,1331.8,86.18392911701802
COTL1,5330,4,1332.5,86.19003971891232
SNX10,2665,2,1332.5,86.19003971891232
ELAVL4,3999,3,1333,86.20226092270089
ZNF527,5333,4,1333.25,86.20837152459518
C6orf120,2667,2,1333.5,86.21448212648946
SYT9,4002,3,1334,86.22059272838375
ADAP2,2669,2,1334.5,86.22670333027803
LRRC63,5338,4,1334.5,86.22670333027803
MAFA,2669,2,1334.5,86.22670333027803
MED21,2669,2,1334.5,86.22670333027803
IGLL5,1335,1,1335,86.25114573785518
PRKCB,8010,6,1335,86.25114573785518
DRG2,5342,4,1335.5,86.26336694164375
FBP2,1336,1,1336,86.26947754353804
PFDN1,1336,1,1336,86.26947754353804
TXN2,1336,1,1336,86.26947754353804
RNF168,5347,4,1336.75,86.28780934922091
FOXN3,8021,6,1336.8333333333333,86.29391995111519
CAMLG,5350,4,1337.5,86.30003055300948
ARL4C,4013,3,1337.6666666666667,86.30614115490376
COL25A1,8026,6,1337.6666666666667,86.30614115490376
FER,12044,9,1338.2222222222222,86.31836235869234
WDFY2,9369,7,1338.4285714285713,86.32447296058662
ZDHHC20,5355,4,1338.75,86.3305835624809
EPPIN,4017,3,1339,86.33669416437519
REEP1,4017,3,1339,86.33669416437519
SLC35D2,2679,2,1339.5,86.34891536816376
ZNF138,2679,2,1339.5,86.34891536816376
SSX7,1340,1,1340,86.36113657195233
GRWD1,5361,4,1340.25,86.36724717384664
RRAGC,2681,2,1340.5,86.37335777574091
SHQ1,4024,3,1341.3333333333333,86.37946837763519
AKR1D1,2684,2,1342,86.38557897952948
GPALPP1,5368,4,1342,86.38557897952948
RBM24,2684,2,1342,86.38557897952948
ARHGAP26,9395,7,1342.142857142857,86.40391078521235
CLEC1A,2685,2,1342.5,86.41002138710662
AP5S1,5372,4,1343,86.41613198900092
EFNA5,5372,4,1343,86.41613198900092
ZNF554,4029,3,1343,86.41613198900092
C9orf152,2687,2,1343.5,86.43446379468378
PGM5,4032,3,1344,86.44057439657806
MLLT3,6724,5,1344.8,86.44668499847235
CD3G,2690,2,1345,86.45279560036664
TSEN15,2690,2,1345,86.45279560036664
SPCS2,2691,2,1345.5,86.46501680415521
LAMTOR1,1346,1,1346,86.4711274060495
NXT2,2692,2,1346,86.4711274060495
ORMDL1,2692,2,1346,86.4711274060495
TMEM47,4040,3,1346.6666666666667,86.48945921173235
DGKI,13469,10,1346.9,86.49556981362664
ARF3,4041,3,1347,86.50168041552094
FGF21,1347,1,1347,86.50168041552094
OR10A2,5390,4,1347.5,86.5139016193095
VPS45,2695,2,1347.5,86.5139016193095
PPAT,4043,3,1347.6666666666667,86.52612282309808
C1orf109,2696,2,1348,86.53223342499237
CALB1,5392,4,1348,86.53223342499237
CDH7,12136,9,1348.4444444444443,86.54445462878093
C21orf91,5396,4,1349,86.55056523067522
HELT,1349,1,1349,86.55056523067522
OR5A2,9444,7,1349.142857142857,86.56278643446379
PMM2,5397,4,1349.25,86.56889703635808
SHISA9,6749,5,1349.8,86.57500763825237
GPR89B,2701,2,1350.5,86.58111824014667
TMEM216,1351,1,1351,86.58722884204094
AADACL3,4055,3,1351.6666666666667,86.59333944393522
LRRC55,5407,4,1351.75,86.59945004582951
FARP1,13532,10,1353.2,86.6055606477238
ETS2,4060,3,1353.3333333333333,86.61167124961808
ANGPT2,5416,4,1354,86.61778185151238
CENPH,1354,1,1354,86.61778185151238
CNOT8,2708,2,1354,86.61778185151238
PEX11A,2708,2,1354,86.61778185151238
TSPAN5,4062,3,1354,86.61778185151238
CLYBL,6771,5,1354.2,86.64833486098381
PPIB,4064,3,1354.6666666666667,86.65444546287809
SPP1,4066,3,1355.3333333333333,86.66055606477238
BIRC5,2711,2,1355.5,86.66666666666667
FAM167A,4067,3,1355.6666666666667,86.67277726856095
RNF215,8141,6,1356.8333333333333,86.67888787045524
KRAS,5430,4,1357.5,86.68499847234953
FAM126B,9503,7,1357.5714285714287,86.69110907424381
CD44,5431,4,1357.75,86.6972196761381
MTF2,4075,3,1358.3333333333333,86.70333027803238
CMTM4,8153,6,1358.8333333333333,86.70944087992667
UBE2I,5436,4,1359,86.71555148182097
ZFAND1,2719,2,1359.5,86.72166208371524
PDE4D,8160,6,1360,86.72777268560952
MAS1,10881,8,1360.125,86.73388328750382
NDUFB6,1361,1,1361,86.73999388939811
USP15,14971,11,1361,86.73999388939811
AGAP1,10889,8,1361.125,86.75221509318668
DYNLL2,6807,5,1361.4,86.75832569508096
NMNAT2,5448,4,1362,86.76443629697526
SGTB,5448,4,1362,86.76443629697526
POMK,9535,7,1362.142857142857,86.77665750076382
VSNL1,2725,2,1362.5,86.78276810265811
BRWD1,17728,13,1363.6923076923076,86.7888787045524
ARFGAP3,2728,2,1364,86.7949893064467
CTSG,1364,1,1364,86.7949893064467
PPIC,1364,1,1364,86.7949893064467
PGBD5,10914,8,1364.25,86.81332111212954
HCFC1R1,1365,1,1365,86.81943171402384
CYFIP1,6826,5,1365.2,86.82554231591811
ALDH6A1,5462,4,1365.5,86.8316529178124
ZBTB6,4099,3,1366.3333333333333,86.83776351970668
ANKRD16,2734,2,1367,86.84387412160098
MRPL32,2734,2,1367,86.84387412160098
CCNG2,5471,4,1367.75,86.85609532538955
IPCEF1,6842,5,1368.4,86.86220592728384
RPS6,1369,1,1369,86.86831652917813
COX18,6846,5,1369.2,86.87442713107241
AMACR,4108,3,1369.3333333333333,86.8805377329667
B3GNT5,4108,3,1369.3333333333333,86.8805377329667
TMED10,4109,3,1369.6666666666667,86.89275893675527
RPS6KB1,5479,4,1369.75,86.89886953864956
ACOT6,1370,1,1370,86.90498014054384
METTL5,1370,1,1370,86.90498014054384
PPIL3,1370,1,1370,86.90498014054384
ARHGEF5,5482,4,1370.5,86.9233119462267
DTD1,4112,3,1370.6666666666667,86.929422548121
TSPYL4,4112,3,1370.6666666666667,86.929422548121
FAM3B,2742,2,1371,86.94164375190955
SHE,6855,5,1371,86.94164375190955
PPM1A,8231,6,1371.8333333333333,86.95386495569814
BHLHA9,1372,1,1372,86.95997555759243
POLR3K,1372,1,1372,86.95997555759243
TGFA,4117,3,1372.3333333333333,86.972196761381
MTFMT,2746,2,1373,86.97830736327529
SWI5,1373,1,1373,86.97830736327529
PCDHA10,12358,9,1373.111111111111,86.99052856706385
RNF4,4123,3,1374.3333333333333,86.99663916895814
CLEC11A,1375,1,1375,87.00274977085243
SLC18A2,4125,3,1375,87.00274977085243
HRNR,9629,7,1375.5714285714287,87.014970974641
XCR1,5504,4,1376,87.02108157653528
ANKRD34C,5506,4,1376.5,87.02719217842957
SIKE1,5506,4,1376.5,87.02719217842957
STX17,6885,5,1377,87.03941338221814
SLC7A11,9645,7,1377.857142857143,87.04552398411244
GAS7,8269,6,1378.1666666666667,87.05163458600673
RAD50,8272,6,1378.6666666666667,87.057745187901
TMEM236,5515,4,1378.75,87.0638557897953
HLCS,8273,6,1378.8333333333333,87.06996639168958
CLDN11,2758,2,1379,87.07607699358387
CTNS,4139,3,1379.6666666666667,87.08218759547816
LRP2BP,5519,4,1379.75,87.08829819737244
SSR1,9661,7,1380.142857142857,87.09440879926673
CXCL9,2761,2,1380.5,87.10051940116101
IL32,1381,1,1381,87.1066300030553
TMEM240,1381,1,1381,87.1066300030553
SCARB1,5527,4,1381.75,87.11885120684387
RPS6KB2,5528,4,1382,87.12496180873816
P2RY13,2765,2,1382.5,87.13107241063244
NKX6-2,2768,2,1384,87.13718301252673
PABPN1,2768,2,1384,87.13718301252673
SSX5,1384,1,1384,87.13718301252673
LRRC56,2769,2,1384.5,87.1555148182096
RP9,4155,3,1385,87.16162542010389
EPM2A,6926,5,1385.2,87.16773602199817
EMC1,6928,5,1385.6,87.17384662389244
NIPSNAP3B,5547,4,1386.75,87.17995722578674
TMEM233,2775,2,1387.5,87.18606782768103
CLDN4,4163,3,1387.6666666666667,87.19217842957532
NDFIP1,4164,3,1388,87.1982890314696
OR52N5,2778,2,1389,87.20439963336388
ZNF382,8336,6,1389.3333333333333,87.21051023525817
TGFB1,2780,2,1390,87.21662083715246
ST3GAL1,6951,5,1390.2,87.22273143904674
SGSH,5562,4,1390.5,87.22884204094103
NSG1,4172,3,1390.6666666666667,87.23495264283531
HDAC2,9737,7,1391,87.24106324472962
BLVRB,1392,1,1392,87.2471738466239
YJEFN3,2785,2,1392.5,87.25328444851817
KDELR2,2786,2,1393,87.25939505041246
SAP30BP,2786,2,1393,87.25939505041246
SUCNR1,4181,3,1393.6666666666667,87.27161625420104
BSND,9761,7,1394.4285714285713,87.27772685609533
IGF2,5580,4,1395,87.2838374579896
TNFRSF10C,1395,1,1395,87.2838374579896
PLEKHM3,9774,7,1396.2857142857142,87.29605866177819
PAX2,4189,3,1396.3333333333333,87.30216926367247
FOXR2,2793,2,1396.5,87.30827986556676
STEAP2,6984,5,1396.8,87.31439046746104
LUC7L3,6987,5,1397.4,87.32050106935533
NOVA1,6990,5,1398,87.32661167124962
ZNF670,4197,3,1399,87.3327222731439
PDP2,6997,5,1399.4,87.33883287503818
FAM110D,2799,2,1399.5,87.34494347693249
MBP,9797,7,1399.5714285714287,87.35105407882676
HNF4G,4200,3,1400,87.35716468072106
RABL3,5605,4,1401.25,87.36327528261533
COMMD4,4204,3,1401.3333333333333,87.36938588450963
CCDC144NL,2806,2,1403,87.37549648640392
KRTAP5-7,1403,1,1403,87.37549648640392
NPBWR1,4209,3,1403,87.37549648640392
HYDIN,21046,15,1403.0666666666666,87.39382829208677
ANTXR2,8419,6,1403.1666666666667,87.39993889398106
NR2C2,8419,6,1403.1666666666667,87.39993889398106
SUPT3H,4211,3,1403.6666666666667,87.41216009776963
GPRIN3,14037,10,1403.7,87.4182706996639
POU6F1,5615,4,1403.75,87.42438130155821
AGO3,19660,14,1404.2857142857142,87.43049190345249
TMEM232,4217,3,1405.6666666666667,87.43660250534677
FEV,1406,1,1406,87.44271310724106
HLX,5626,4,1406.5,87.44882370913535
TMEM220,2813,2,1406.5,87.44882370913535
CCNK,5627,4,1406.75,87.46104491292392
SLITRK5,21103,15,1406.8666666666666,87.4671555148182
RPS10,1407,1,1407,87.4732661167125
PDK1,14072,10,1407.2,87.47937671860679
ATP6V1C1,5635,4,1408.75,87.48548732050106
NXPH3,5635,4,1408.75,87.48548732050106
ENSA,2818,2,1409,87.49770852428964
MXD4,4228,3,1409.3333333333333,87.50381912618393
SRSF3,4228,3,1409.3333333333333,87.50381912618393
TMEM248,4229,3,1409.6666666666667,87.5160403299725
RBM28,15507,11,1409.7272727272727,87.52215093186679
TUBA1C,2823,2,1411.5,87.52826153376108
SSR3,4236,3,1412,87.53437213565536
AKR1C4,1414,1,1414,87.54048273754965
ZCCHC7,2828,2,1414,87.54048273754965
GALNT13,5657,4,1414.25,87.55270394133822
PRCP,7072,5,1414.4,87.55881454323251
PSG1,2830,2,1415,87.5649251451268
ADCY2,9908,7,1415.4285714285713,87.57103574702109
TMEM132B,11325,8,1415.625,87.57714634891536
EVX2,4252,3,1417.3333333333333,87.58325695080966
HBS1L,7087,5,1417.4,87.58936755270395
S1PR3,8505,6,1417.5,87.59547815459823
PSD4,11342,8,1417.75,87.6015887564925
VDAC3,1418,1,1418,87.60769935838681
ZNF81,11349,8,1418.625,87.61380996028109
ATP6V0E1,1419,1,1419,87.61992056217538
RGMA,11359,8,1419.875,87.62603116406966
GABRA2,8520,6,1420,87.63214176596395
RAB3B,12780,9,1420,87.63214176596395
CLSTN2,14202,10,1420.2,87.64436296975252
WASF2,5681,4,1420.25,87.6504735716468
PCGF3,5685,4,1421.25,87.65658417354109
LRRC40,2843,2,1421.5,87.66269477543538
TMEM192,9953,7,1421.857142857143,87.66880537732966
CAV3,1422,1,1422,87.67491597922395
ZNF519,7112,5,1422.4,87.68102658111823
PXMP4,5690,4,1422.5,87.68713718301254
BRCC3,2846,2,1423,87.69324778490682
LY6D,1423,1,1423,87.69324778490682
RHOXF2,2848,2,1424,87.70546898869539
ACTR3C,5697,4,1424.25,87.71157959058968
C2orf68,4274,3,1424.6666666666667,87.71769019248396
DNASE1,8552,6,1425.3333333333333,87.72380079437825
NDUFB4,1426,1,1426,87.72991139627253
PITX3,1426,1,1426,87.72991139627253
POLR2E,2854,2,1427,87.74213260006111
OR8A1,5709,4,1427.25,87.74824320195539
SRFBP1,2855,2,1427.5,87.75435380384968
CREBZF,7140,5,1428,87.76046440574396
POMP,1428,1,1428,87.76046440574396
TMEM222,2861,2,1430.5,87.77268560953254
PEBP1,1431,1,1431,87.77879621142682
TFAP2C,2862,2,1431,87.77879621142682
PTCHD1,12883,9,1431.4444444444443,87.7910174152154
DHRS9,2863,2,1431.5,87.79712801710969
KBTBD12,5727,4,1431.75,87.80323861900398
STAMBP,8595,6,1432.5,87.80934922089826
ARPC4,1433,1,1433,87.81545982279255
CHST11,5734,4,1433.5,87.82157042468684
GHRL,1434,1,1434,87.82768102658112
HEPN1,1434,1,1434,87.82768102658112
SFRP4,2868,2,1434,87.82768102658112
C1orf141,4304,3,1434.6666666666667,87.84601283226398
ASAH1,5740,4,1435,87.85212343415827
FOXB1,2871,2,1435.5,87.85823403605255
SRSF8,4307,3,1435.6666666666667,87.86434463794683
SPATA8,1436,1,1436,87.87045523984112
SKIL,7182,5,1436.4,87.87656584173541
PLEKHA1,8619,6,1436.5,87.88267644362969
FAM71F2,5749,4,1437.25,87.88878704552398
DDHD1,12941,9,1437.888888888889,87.89489764741828
MYLK4,5754,4,1438.5,87.90100824931257
ZMAT1,5754,4,1438.5,87.90100824931257
CTAGE1,4317,3,1439,87.91322945310112
EIF5A,1439,1,1439,87.91322945310112
RSPO1,2879,2,1439.5,87.92545065688971
LRRC59,2880,2,1440,87.93156125878399
PRAMEF19,1440,1,1440,87.93156125878399
RSPH1,2880,2,1440,87.93156125878399
ANKS4B,4323,3,1441,87.94989306446685
C5orf38,1441,1,1441,87.94989306446685
IL6R,5764,4,1441,87.94989306446685
ST8SIA3,10087,7,1441,87.94989306446685
NRAS,4326,3,1442,87.97433547204399
LCN15,2885,2,1442.5,87.98044607393828
CRB3,1443,1,1443,87.98655667583257
SDR42E1,11548,8,1443.5,87.99266727772685
ANKRD37,1444,1,1444,87.99877787962114
PKP4,5777,4,1444.25,88.00488848151544
VANGL1,8671,6,1445.1666666666667,88.01099908340971
PPARA,10118,7,1445.4285714285713,88.017109685304
XKR4,20241,14,1445.7857142857142,88.02322028719828
PHF3,18797,13,1445.923076923077,88.02933088909258
UBALD2,1446,1,1446,88.03544149098687
TPD52,4339,3,1446.3333333333333,88.04155209288115
RTN4IP1,2893,2,1446.5,88.04766269477543
OSBPL8,7239,5,1447.8,88.05377329666972
MILR1,1448,1,1448,88.05988389856401
JAM2,4351,3,1450.3333333333333,88.0659945004583
MUC19,24669,17,1451.1176470588234,88.07210510235258
CAMK2N2,1452,1,1452,88.07821570424686
GAL3ST2,1452,1,1452,88.07821570424686
GDE1,2907,2,1453.5,88.09043690803544
ZNF652,11628,8,1453.5,88.09043690803544
GPRC6A,2908,2,1454,88.10265811182401
FADS1,4364,3,1454.6666666666667,88.1087687137183
DIXDC1,5826,4,1456.5,88.1148793156126
GSTM5,4370,3,1456.6666666666667,88.12098991750688
NXNL2,1457,1,1457,88.12710051940115
PITPNB,2914,2,1457,88.12710051940115
RAB2B,2914,2,1457,88.12710051940115
AEBP2,5830,4,1457.5,88.14543232508402
RIMKLB,5830,4,1457.5,88.14543232508402
GCH1,2916,2,1458,88.15765352887259
TRAF3IP2,5833,4,1458.25,88.16376413076688
POC1B,5840,4,1460,88.16987473266117
UNC119B,4381,3,1460.3333333333333,88.17598533455545
MUC16,43816,30,1460.5333333333333,88.18209593644974
COMMD8,1461,1,1461,88.18820653834403
SYNGR1,4383,3,1461,88.18820653834403
FAM98B,4388,3,1462.6666666666667,88.2004277421326
ANO5,7315,5,1463,88.20653834402688
ENAH,13168,9,1463.111111111111,88.21264894592117
DYNLRB1,1464,1,1464,88.21875954781547
NUDT21,4393,3,1464.3333333333333,88.22487014970974
BEAN1,2929,2,1464.5,88.23098075160404
IGF2BP1,8796,6,1466,88.23709135349831
FXYD3,1467,1,1467,88.2432019553926
AZI2,4403,3,1467.6666666666667,88.2493125572869
ZNF483,14694,10,1469.4,88.25542315918118
SH3TC2,26468,18,1470.4444444444443,88.26153376107546
KPNA6,7355,5,1471,88.26764436296976
MMP25,4413,3,1471,88.26764436296976
TRIM43B,1471,1,1471,88.26764436296976
VHL,4414,3,1471.3333333333333,88.28597616865261
ANXA4,4418,3,1472.6666666666667,88.2920867705469
DRAXIN,7365,5,1473,88.2981973724412
ZNF354C,5893,4,1473.25,88.30430797433547
STMN1,2947,2,1473.5,88.31041857622975
KIAA1958,11795,8,1474.375,88.31652917812404
COMMD9,2949,2,1474.5,88.32263978001833
CAAP1,2952,2,1476,88.32875038191261
FBXL20,10332,7,1476,88.32875038191261
GEMIN2,1476,1,1476,88.32875038191261
KLHL24,7380,5,1476,88.32875038191261
PLAGL1,4430,3,1476.6666666666667,88.35319278948977
HOMER2,10341,7,1477.2857142857142,88.35930339138405
MYL5,2956,2,1478,88.36541399327834
CXCL11,1479,1,1479,88.37152459517263
CLDN2,2961,2,1480.5,88.37763519706691
EXOSC2,5922,4,1480.5,88.37763519706691
FAM120AOS,5922,4,1480.5,88.37763519706691
TMEM185B,5922,4,1480.5,88.37763519706691
ANAPC15,1481,1,1481,88.40207760464406
FBXO45,5927,4,1481.75,88.40818820653834
FBXO3,7410,5,1482,88.41429880843263
ANP32B,1483,1,1483,88.42040941032691
FAU,1484,1,1484,88.4265200122212
SERPINA2,1485,1,1485,88.4326306141155
C1orf210,1486,1,1486,88.43874121600977
C5orf64,5946,4,1486.5,88.44485181790407
CREB3L2,7441,5,1488.2,88.45096241979834
GNB5,8934,6,1489,88.45707302169264
YBX1,2979,2,1489.5,88.46318362358693
C12orf43,4469,3,1489.6666666666667,88.4692942254812
OSTM1,4471,3,1490.3333333333333,88.4754048273755
BLOC1S4,1491,1,1491,88.48151542926979
CLNS1A,2982,2,1491,88.48151542926979
CYP3A5,4473,3,1491,88.48151542926979
HSPA9,7459,5,1491.8,88.49984723495264
CDNF,1492,1,1492,88.50595783684693
SLC16A7,11936,8,1492,88.50595783684693
IRF6,4478,3,1492.6666666666667,88.5181790406355
C12orf56,4483,3,1494.3333333333333,88.52428964252978
OR4K13,5980,4,1495,88.53040024442407
TPH2,2992,2,1496,88.53651084631836
ZNF385D,10478,7,1496.857142857143,88.54262144821264
LYRM4,1497,1,1497,88.54873205010693
MCM8,7486,5,1497.2,88.55484265200121
GKN2,1498,1,1498,88.56095325389552
CERS5,2998,2,1499,88.5670638557898
OOSP2,1499,1,1499,88.5670638557898
N4BP2L1,2999,2,1499.5,88.57928505957837
EYA3,5999,4,1499.75,88.58539566147266
INPP5A,3000,2,1500,88.59150626336694
HNRNPC,4501,3,1500.3333333333333,88.59761686526123
LYSMD4,3001,2,1500.5,88.60372746715551
DPM1,3004,2,1502,88.6098380690498
PPP1R1C,3004,2,1502,88.6098380690498
PRAMEF20,1502,1,1502,88.6098380690498
TMEM120B,7510,5,1502,88.6098380690498
SFR1,1503,1,1503,88.63428047662694
RAD1,4512,3,1504,88.64039107852123
REEP5,3008,2,1504,88.64039107852123
GK,4515,3,1505,88.6526122823098
TCF21,3010,2,1505,88.6526122823098
CYP20A1,10552,7,1507.4285714285713,88.66483348609839
ABCF2,4527,3,1509,88.67094408799267
BMP10,6036,4,1509,88.67094408799267
LGALS9,3018,2,1509,88.67094408799267
MANF,1509,1,1509,88.67094408799267
RIMKLA,10577,7,1511,88.69538649556982
NT5C1A,9068,6,1511.3333333333333,88.7014970974641
ODF2L,7560,5,1512,88.70760769935838
VDAC2,1512,1,1512,88.70760769935838
NEK5,6051,4,1512.75,88.71982890314696
CLEC12B,3029,2,1514.5,88.72593950504125
FAM47E-STBD1,3029,2,1514.5,88.72593950504125
SERTAD3,1515,1,1515,88.73816070882981
KYNU,15151,10,1515.1,88.74427131072412
TMEM218,4547,3,1515.6666666666667,88.7503819126184
KLF8,9096,6,1516,88.75649251451267
LRRTM2,6064,4,1516,88.75649251451267
C9orf50,3033,2,1516.5,88.76871371830126
KCNJ5,6068,4,1517,88.77482432019555
MAD2L1BP,1517,1,1517,88.77482432019555
UGDH,3037,2,1518.5,88.7870455239841
IFNAR1,6075,4,1518.75,88.7931561258784
ATOH7,1519,1,1519,88.79926672777269
DPY30,1519,1,1519,88.79926672777269
ZNF790,3040,2,1520,88.81148793156126
IST1,4561,3,1520.3333333333333,88.81759853345554
TRPC1,4561,3,1520.3333333333333,88.81759853345554
OR6C6,1521,1,1521,88.82981973724412
TMEM161B,7608,5,1521.6,88.8359303391384
NIPA1,7613,5,1522.6,88.84204094103269
PDGFC,4570,3,1523.3333333333333,88.84815154292698
KCNT2,6094,4,1523.5,88.85426214482126
CD8A,3048,2,1524,88.86037274671556
CA12,6098,4,1524.5,88.86648334860983
ANKRD36,7623,5,1524.6,88.87259395050413
RPL7,1526,1,1526,88.87870455239842
WBP11,4581,3,1527,88.8848151542927
EDEM1,6113,4,1528.25,88.89092575618699
MTO1,10698,7,1528.2857142857142,88.89703635808127
CTSL,4588,3,1529.3333333333333,88.90314695997556
OR56A3,4595,3,1531.6666666666667,88.90925756186985
AQP7,3064,2,1532,88.91536816376413
HNRNPD,4597,3,1532.3333333333333,88.9214787656584
ADIPOQ,4599,3,1533,88.92758936755271
STAC,3067,2,1533.5,88.93369996944699
PIGK,4601,3,1533.6666666666667,88.93981057134128
FCRL1,3069,2,1534.5,88.94592117323556
TMEM42,3071,2,1535.5,88.95203177512985
TNNI1,6142,4,1535.5,88.95203177512985
PHF12,7679,5,1535.8,88.96425297891842
CRYGS,1536,1,1536,88.9703635808127
SP1,7680,5,1536,88.9703635808127
CXCL6,1537,1,1537,88.98258478460129
GJC1,7692,5,1538.4,88.98869538649556
STX3,6154,4,1538.5,88.99480598838986
FECH,7695,5,1539,89.00091659028413
TMEM106C,1539,1,1539,89.00091659028413
C12orf29,3079,2,1539.5,89.01313779407272
PLET1,1541,1,1541,89.019248395967
PLCXD2,7710,5,1542,89.02535899786129
BTG1,4629,3,1543,89.03146959975558
HSD17B7,3087,2,1543.5,89.03758020164986
TDRP,3088,2,1544,89.04369080354415
ZMAT2,1544,1,1544,89.04369080354415
OR52A1,6178,4,1544.5,89.05591200733272
CD36,6179,4,1544.75,89.06202260922701
CAPZB,6180,4,1545,89.06813321112129
