hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
BUB1,3762,110637528,110678063,ENSG00000169679,2,2,5.31632110579479e-4
FAM126A,13178,22889371,23014130,ENSG00000122591,7,7,5.31188344210047e-4
LSAMP,9416,115802363,117139389,ENSG00000185565,3,5,5.310110450297366e-4
BAMBI,1884,28677510,28682932,ENSG00000095739,10,1,5.307855626326964e-4
CALN1,9424,71779491,72447151,ENSG00000183166,7,5,5.305602716468591e-4
MICU2,1885,21492691,21604181,ENSG00000165487,13,1,5.305039787798408e-4
ST8SIA2,5655,92393881,92468728,ENSG00000140557,15,3,5.305039787798408e-4
MZB1,1887,139387467,139390081,ENSG00000170476,5,1,5.299417064122947e-4
POLR3C,3777,145824088,145844402,ENSG00000186141,1,2,5.295207836907599e-4
ADM,1889,10305073,10307397,ENSG00000148926,11,1,5.293806246691371e-4
DLL1,3779,170282206,170306565,ENSG00000198719,6,2,5.292405398253506e-4
MTPN,3782,135926760,135977359,ENSG00000105887,7,2,5.288207297726071e-4
IGSF21,1892,18107798,18378483,ENSG00000117154,1,1,5.285412262156448e-4
OPRM1,15143,154010496,154246867,ENSG00000112038,6,8,5.28296902859407e-4
ENAM,5679,70628744,70646824,ENSG00000132464,4,3,5.282620179609086e-4
SPAG5,3786,28577565,28599025,ENSG00000076382,17,2,5.282620179609086e-4
SCARA3,3787,27633868,27676776,ENSG00000168077,8,2,5.281225244256667e-4
WASF2,5681,27404230,27490167,ENSG00000158195,1,3,5.280760429501848e-4
KYNU,15151,142877657,143055833,ENSG00000115919,2,8,5.280179526103888e-4
BIVM,3789,102799119,102841533,ENSG00000134897,13,2,5.278437582475588e-4
MIEF1,5688,39499432,39518132,ENSG00000100335,22,3,5.274261603375527e-4
SPIB,3792,50418938,50431314,ENSG00000269404,19,2,5.274261603375527e-4
COPS5,5691,67043079,67083783,ENSG00000121022,8,3,5.271481286241434e-4
WDR33,9490,127701027,127811187,ENSG00000136709,2,5,5.268703898840885e-4
FEM1C,5697,115520908,115544775,ENSG00000145780,5,3,5.26592943654555e-4
C18orf54,5703,54357906,54385218,ENSG00000166845,18,3,5.260389268805891e-4
RPL22L1,1902,170864875,170870208,ENSG00000163584,3,1,5.257623554153522e-4
DDX39A,1903,14408798,14419383,ENSG00000123136,19,1,5.254860746190226e-4
SULF1,5710,69466624,69660915,ENSG00000137573,8,3,5.253940455341507e-4
KCND3,7619,111770662,111989668,ENSG00000171385,1,4,5.25003281270508e-4
WDR70,5716,37379285,37753435,ENSG00000082068,5,3,5.248425472358292e-4
ILF2,1906,153661788,153671028,ENSG00000143621,1,1,5.246589716684155e-4
"NAE1",1909,66802875,66873256,ENSG00000159593,16,1,5.238344683080147e-4
DHRS7B,1910,21123364,21193265,ENSG00000109016,17,1,5.235602094240838e-4
ZNF394,5731,99473877,99504857,ENSG00000160908,7,3,5.234688536032106e-4
FBXL2,3827,33277025,33403662,ENSG00000153558,3,2,5.226025607525476e-4
DNM1P46,3831,99790156,99806927,ENSG00000182397,15,2,5.220569042025581e-4
GUCY2EP,1918,76694041,76719801,ENSG00000204529,11,1,5.213764337851929e-4
ZMAT1,5754,101882288,101932031,ENSG00000166432,X,3,5.213764337851929e-4
FBXL12,1920,9810267,9827816,ENSG00000127452,19,1,5.208333333333333e-4
SEZ6L2,3843,29871159,29899550,ENSG00000174938,16,2,5.204267499349467e-4
CLN3,5765,28474111,28495575,ENSG00000188603,16,3,5.203816131830009e-4
CDC25A,3844,48157146,48188417,ENSG00000164045,3,2,5.202913631633715e-4
SGCA,1922,50164214,50175928,ENSG00000108823,17,1,5.202913631633715e-4
AFF1,9625,86935002,87141039,ENSG00000172493,4,5,5.194805194805195e-4
ZBTB18,3851,244048939,244057476,ENSG00000179456,1,2,5.193456245131135e-4
RNF216,5777,5620047,5781696,ENSG00000011275,7,3,5.193006750908776e-4
CCT8,1927,29055805,29073797,ENSG00000156261,21,1,5.189413596263622e-4
DDX5,5782,64498254,64508199,ENSG00000108654,17,3,5.188516084399862e-4
ARMCX6,1928,101615118,101618001,ENSG00000198960,X,1,5.186721991701245e-4
SNRNP40,1928,31259568,31296788,ENSG00000060688,1,1,5.186721991701245e-4
IL20RB,1929,136946230,137011085,ENSG00000174564,3,1,5.184033177812338e-4
JUND,1929,18279694,18281622,ENSG00000130522,19,1,5.184033177812338e-4
SLC10A7,5788,146253975,146522372,ENSG00000120519,4,3,5.183137525915688e-4
LENG8,5789,54448887,54462016,ENSG00000167615,19,3,5.182242183451373e-4
ZNF181,5792,34734155,34745378,ENSG00000197841,19,3,5.179558011049724e-4
PIH1D2,1932,112063218,112074274,ENSG00000150773,11,1,5.175983436853002e-4
SLC25A33,3865,9539465,9585173,ENSG00000171612,1,2,5.17464424320828e-4
CES2,3868,66934444,66945096,ENSG00000172831,16,2,5.17063081695967e-4
STC1,3868,23841929,23854806,ENSG00000159167,8,2,5.17063081695967e-4
ZNF691,1935,42846573,42852477,ENSG00000164011,1,1,5.167958656330749e-4
ACRV1,1936,125671522,125680874,ENSG00000134940,11,1,5.165289256198347e-4
VSTM2L,1936,37903111,37945350,ENSG00000132821,20,1,5.165289256198347e-4
SLC25A36,5809,140941830,140980995,ENSG00000114120,3,3,5.164400068858667e-4
ID4,3873,19837370,19842197,ENSG00000172201,6,2,5.163955589981926e-4
GLIPR1,5812,75480753,75503863,ENSG00000139278,12,3,5.161734342739161e-4
NUDT15,1938,48037726,48047221,ENSG00000136159,13,1,5.159958720330237e-4
ALAS2,1940,55009055,55030977,ENSG00000158578,X,1,5.154639175257732e-4
FAR1,5820,13668668,13732346,ENSG00000197601,11,3,5.154639175257732e-4
SLC35C2,5820,46345980,46364458,ENSG00000080189,20,3,5.154639175257732e-4
ZNF787,1940,56087366,56121295,ENSG00000142409,19,1,5.154639175257732e-4
EXOSC9,3882,121801318,121817021,ENSG00000123737,4,2,5.151983513652757e-4
YPEL3,1941,30092314,30096915,ENSG00000090238,16,1,5.151983513652757e-4
"NAPB",3883,23374519,23421519,ENSG00000125814,20,2,5.150656708730364e-4
ITGAD,3889,31393335,31426505,ENSG00000156886,16,2,5.142710208279763e-4
PPP2CB,1946,30774457,30814314,ENSG00000104695,8,1,5.138746145940391e-4
ASB9,1947,15235288,15270467,ENSG00000102048,X,1,5.136106831022085e-4
RTEL1-TNFRSF6B,5843,63659300,63698684,ENSG00000026036,20,3,5.134348793428033e-4
OR2L13,1948,248095184,248101103,ENSG00000196071,1,1,5.13347022587269e-4
MAGEB6,1949,26192440,26195646,ENSG00000176746,X,1,5.13083632632119e-4
ATP1B3,1951,141876124,141926549,ENSG00000069849,3,1,5.125576627370579e-4
ZNF669,1951,247099962,247104372,ENSG00000188295,1,1,5.125576627370579e-4
SP3,11714,173880850,173965373,ENSG00000172845,2,6,5.122076148198737e-4
UCKL1,1954,63939829,63956416,ENSG00000198276,20,1,5.117707267144319e-4
DOK1,1955,74549026,74557551,ENSG00000115325,2,1,5.115089514066496e-4
POM121C,5867,75416786,75486299,ENSG00000272391,7,3,5.113345832623146e-4
GPR176,3912,39799008,39920266,ENSG00000166073,15,2,5.112474437627812e-4
LILRA4,1956,54333185,54339162,ENSG00000239961,19,1,5.112474437627812e-4
PRR19,1956,42302098,42310814,ENSG00000188368,19,1,5.112474437627812e-4
EPS15L1,3915,16355239,16472085,ENSG00000127527,19,2,5.108556832694764e-4
OCIAD1,1958,48805212,48861817,ENSG00000109180,4,1,5.107252298263534e-4
AAR2,3918,36236131,36270918,ENSG00000131043,20,2,5.104645227156713e-4
NRG2,3919,139846779,140043299,ENSG00000158458,5,2,5.103342689461597e-4
BAG6,3920,31639028,31652705,ENSG00000204463,6,2,5.102040816326531e-4
PIN4,1960,72181353,72302926,ENSG00000102309,X,1,5.102040816326531e-4
CYGB,1962,76527356,76551175,ENSG00000161544,17,1,5.096839959225281e-4
GPR160,1962,170037995,170085392,ENSG00000173890,3,1,5.096839959225281e-4
SYF2,1962,25222276,25232502,ENSG00000117614,1,1,5.096839959225281e-4
MAGI1,7851,65353525,66038918,ENSG00000151276,3,4,5.094892370398676e-4
ZNF213,5889,3129777,3142804,ENSG00000085644,16,3,5.094243504839531e-4
NEUROD4,3927,55019974,55030017,ENSG00000123307,12,2,5.092946269416857e-4
IK,1964,140647058,140662480,ENSG00000113141,5,1,5.091649694501018e-4
NPFFR2,1964,72031902,72148305,ENSG00000056291,4,1,5.091649694501018e-4
FIGNL1,3930,50444128,50542535,ENSG00000132436,7,2,5.089058524173028e-4
CHP2,1967,23755026,23758935,ENSG00000166869,16,1,5.083884087442806e-4
HARBI1,1967,46602861,46617909,ENSG00000180423,11,1,5.083884087442806e-4
EMP1,5913,13196723,13219941,ENSG00000134531,12,3,5.073566717402334e-4
RTN4R,1973,20241415,20283246,ENSG00000040608,22,1,5.068423720223011e-4
TUBA3FP,1974,21008193,21014292,ENSG00000161149,22,1,5.065856129685917e-4
WNT7B,3948,45920366,45977162,ENSG00000188064,22,2,5.065856129685917e-4
CRIP2,1976,105472962,105480162,ENSG00000182809,14,1,5.060728744939271e-4
PLSCR1,1976,146515180,146544856,ENSG00000188313,3,1,5.060728744939271e-4
PHF23,1978,7235029,7239722,ENSG00000040633,17,1,5.055611729019212e-4
TSPEAR,3958,44497893,44711572,ENSG00000175894,21,2,5.053057099545225e-4
RDH10,3959,73294602,73325281,ENSG00000121039,8,2,5.051780752715333e-4
SEL1L,7919,81471547,81533853,ENSG00000071537,14,4,5.051142821063266e-4
C11orf71,1980,114391443,114400511,ENSG00000180425,11,1,5.05050505050505e-4
FBXO8,1980,174236658,174283667,ENSG00000164117,4,1,5.05050505050505e-4
AGPAT4,7923,161129967,161274061,ENSG00000026652,6,4,5.048592704783542e-4
TPST1,1981,66205317,66420543,ENSG00000169902,7,1,5.047955577990914e-4
CCDC117,3964,28772674,28789301,ENSG00000159873,22,2,5.045408678102926e-4
MTX3,7931,79976716,79991262,ENSG00000177034,5,4,5.043500189131257e-4
FTSJ1,1986,48476021,48486364,ENSG00000068438,X,1,5.035246727089627e-4
GFRA3,1988,138252380,138274621,ENSG00000146013,5,1,5.030181086519115e-4
GRAP,1988,19020656,19047011,ENSG00000154016,17,1,5.030181086519115e-4
LNX1,3978,53459301,53701405,ENSG00000072201,4,2,5.027652086475615e-4
ELAVL2,3983,23690104,23826337,ENSG00000107105,9,2,5.021340697966357e-4
BTD,9964,15601341,15722311,ENSG00000169814,3,5,5.018065034122842e-4
SLC9A3R1,1993,74748628,74769353,ENSG00000109062,17,1,5.017561465127947e-4
CLINT1,3987,157785743,157859145,ENSG00000113282,5,2,5.016302984700275e-4
ZNF75A,3989,3305406,3318852,ENSG00000162086,16,2,5.01378791677112e-4
CREG1,1997,167529117,167553805,ENSG00000143162,1,1,5.00751126690035e-4
DHX30,3994,47802909,47850195,ENSG00000132153,3,2,5.00751126690035e-4
STOML3,1997,38965925,38990859,ENSG00000133115,13,1,5.00751126690035e-4
POC1A,1999,52075226,52154690,ENSG00000164087,3,1,5.002501250625312e-4
SDHAP2,2001,195658096,195685904,ENSG00000281687,CHR_HSCHR3_8_CTG3,1,4.997501249375312e-4
GPBAR1,2003,218259496,218263861,ENSG00000179921,2,1,4.992511233150275e-4
LYPD6,4011,149329985,149474138,ENSG00000187123,2,2,4.986287708800798e-4
ARF1,2006,228082660,228099212,ENSG00000143761,1,1,4.985044865403788e-4
GLMN,2006,92246402,92298987,ENSG00000174842,1,1,4.985044865403788e-4
EPPIN,4017,45540626,45547752,ENSG00000101448,20,2,4.978839930296241e-4
ERCC3,4018,127257290,127294166,ENSG00000163161,2,2,4.977600796416127e-4
PACSIN3,2009,47177522,47186443,ENSG00000165912,11,1,4.977600796416127e-4
TAX1BP1,4020,27739331,27844564,ENSG00000106052,7,2,4.975124378109452e-4
BMP7,4021,57168753,57266641,ENSG00000101144,20,2,4.973887092762995e-4
CLPB,10053,72285495,72434680,ENSG00000162129,11,5,4.973639709539441e-4
NNMT,2012,114257787,114313536,ENSG00000166741,11,1,4.970178926441351e-4
RHAG,2014,49605175,49636839,ENSG00000112077,6,1,4.965243296921549e-4
ABCB9,6051,122920951,122981649,ENSG00000150967,12,3,4.957858205255329e-4
CMTR1,4034,37433219,37482827,ENSG00000137200,6,2,4.957858205255329e-4
ZNF449,4034,135344796,135363413,ENSG00000173275,X,2,4.957858205255329e-4
CDK17,4036,96278261,96400480,ENSG00000059758,12,2,4.955401387512388e-4
DLX4,2018,49968970,49974959,ENSG00000108813,17,1,4.955401387512388e-4
ATF4,2019,39519695,39522683,ENSG00000128272,22,1,4.952947003467063e-4
C22orf15,2021,23762990,23765863,ENSG00000169314,22,1,4.948045522018803e-4
CD7,2021,82314868,82317608,ENSG00000173762,17,1,4.948045522018803e-4
RPS19,2021,41860255,41872925,ENSG00000105372,19,1,4.948045522018803e-4
ZFAND2B,2021,219195237,219209651,ENSG00000158552,2,1,4.948045522018803e-4
APPL1,6069,57227726,57278105,ENSG00000157500,3,3,4.943153732081067e-4
ASAP3,4051,23436027,23492032,ENSG00000282854,CHR_HSCHR1_4_CTG3,2,4.937052579609973e-4
SYNGR3,2026,1989660,1994275,ENSG00000127561,16,1,4.935834155972359e-4
ZBTB10,10132,80485619,80526265,ENSG00000205189,8,5,4.934859849980261e-4
HIRA,4053,19330698,19447450,ENSG00000100084,22,2,4.934616333580064e-4
AZGP1,2027,99966720,99976042,ENSG00000160862,7,1,4.93339911198816e-4
TRIM54,2027,27282429,27307439,ENSG00000138100,2,1,4.93339911198816e-4
PPME1,4055,74171267,74254703,ENSG00000214517,11,2,4.932182490752158e-4
ATAD2B,8112,23748664,23927123,ENSG00000119778,2,4,4.930966469428008e-4
PPIB,4064,64155740,64163134,ENSG00000166794,15,2,4.921259842519685e-4
COPS7A,2034,6724014,6731875,ENSG00000111652,12,1,4.916420845624386e-4
ACAD10,4071,111686053,111757107,ENSG00000111271,12,2,4.912797838368951e-4
ZNF490,6108,12576100,12640098,ENSG00000188033,19,3,4.911591355599214e-4
BIRC2,4073,102347211,102378670,ENSG00000110330,11,2,4.910385465259023e-4
RMND1,4073,151398898,151452158,ENSG00000155906,6,2,4.910385465259023e-4
CNTFR,2038,34551432,34590140,ENSG00000122756,9,1,4.906771344455348e-4
SOX13,4076,204073115,204127743,ENSG00000143842,1,2,4.906771344455348e-4
KIF3B,6116,32277651,32335011,ENSG00000101350,20,3,4.905166775670373e-4
DPY19L2P2,4078,103175133,103280410,ENSG00000170629,7,2,4.904364884747426e-4
NUDT16L1,2040,4693694,4695859,ENSG00000168101,16,1,4.901960784313725e-4
TRNAU1AP,2040,28553085,28578545,ENSG00000180098,1,1,4.901960784313725e-4
GPR84,2041,54362445,54364487,ENSG00000139572,12,1,4.899559039686428e-4
TRIM31,2043,30093294,30103494,ENSG00000224168,CHR_HSCHR6_MHC_SSTO_CTG1,1,4.894762604013706e-4
PCDHB2,4089,141094606,141098703,ENSG00000112852,5,2,4.891171435558817e-4
TNNI1,6142,201403768,201429866,ENSG00000159173,1,3,4.884402474763921e-4
KPNA2,4097,68035636,68047364,ENSG00000182481,17,2,4.88162069807176e-4
ANAPC5,6149,121308245,121399896,ENSG00000089053,12,3,4.878842088144414e-4
NMRK1,2050,75060573,75088217,ENSG00000106733,9,1,4.878048780487805e-4
TRIM50,2050,73312536,73328082,ENSG00000146755,7,1,4.878048780487805e-4
BPGM,2051,134646811,134679816,ENSG00000172331,7,1,4.8756704046806434e-4
STX3,6154,59713456,59805882,ENSG00000166900,11,3,4.874878128046799e-4
WNT10A,2055,218880852,218899581,ENSG00000135925,2,1,4.8661800486618007e-4
C8orf58,2056,22599599,22604150,ENSG00000241852,8,1,4.8638132295719845e-4
HEBP1,2056,12974870,13000265,ENSG00000013583,12,1,4.8638132295719845e-4
ZNF571,4113,37554782,37594792,ENSG00000180479,19,2,4.862630683199611e-4
CCNJ,4115,96043394,96060870,ENSG00000107443,10,2,4.860267314702309e-4
SPG21,2059,64963022,64990310,ENSG00000090487,15,1,4.8567265662943174e-4
TPRX1,2059,47801243,47819051,ENSG00000178928,19,1,4.8567265662943174e-4
OR2A7,2062,144257663,144264792,ENSG00000243896,7,1,4.8496605237633366e-4
TMEM18,6187,663877,677406,ENSG00000151353,2,3,4.8488766769031843e-4
GPR161,8256,168079542,168137667,ENSG00000143147,1,4,4.8449612403100775e-4
PATL1,4129,59636716,59669037,ENSG00000166889,11,2,4.843787842092516e-4
LDHD,2067,75111860,75116780,ENSG00000166816,16,1,4.837929366231253e-4
TCF7L2,4136,112950247,113167678,ENSG00000148737,10,2,4.8355899419729207e-4
POLR2F,2070,37952607,38041915,ENSG00000100142,22,1,4.830917874396135e-4
SERPINB9,4143,2887270,2903309,ENSG00000170542,6,2,4.827419744146754e-4
C1QL4,2073,49332409,49337188,ENSG00000186897,12,1,4.82392667631452e-4
DDR1,4148,30876421,30900156,ENSG00000204580,6,2,4.8216007714561236e-4
DOLK,2074,128945530,128947603,ENSG00000175283,9,1,4.8216007714561236e-4
KMT2A,16600,118436456,118526832,ENSG00000118058,11,8,4.8192771084337347e-4
INTS2,6226,61865367,61928016,ENSG00000108506,17,3,4.818503051718599e-4
OSBPL1A,4152,24162045,24397880,ENSG00000141447,18,2,4.816955684007707e-4
RTBDN,2076,12825478,12835428,ENSG00000132026,19,1,4.816955684007707e-4
ABHD3,2080,21650901,21704780,ENSG00000158201,18,1,4.807692307692308e-4
SMURF2,6240,64542282,64662307,ENSG00000108854,17,3,4.807692307692308e-4
RAD9B,4164,110501655,110533556,ENSG00000151164,12,2,4.803073967339097e-4
ZFP57,2082,29672483,29681155,ENSG00000204644,6,1,4.803073967339097e-4
ANKRD40,4166,50693198,50707914,ENSG00000154945,17,2,4.8007681228996637e-4
COX6B2,2083,55349306,55354719,ENSG00000160471,19,1,4.8007681228996637e-4
ENOPH1,2083,82430590,82461177,ENSG00000145293,4,1,4.8007681228996637e-4
AJUBA,4168,22971177,22982551,ENSG00000129474,14,2,4.798464491362764e-4
C1orf56,2085,151047751,151051986,ENSG00000143443,1,1,4.7961630695443646e-4
GLUD1,6257,87050202,87094843,ENSG00000148672,10,3,4.79463001438389e-4
TRIM40,2086,30214604,30227224,ENSG00000236399,CHR_HSCHR6_MHC_MCF_CTG1,1,4.7938638542665386e-4
ALG13,4175,111665811,111760649,ENSG00000101901,X,2,4.7904191616766467e-4
B4GALT1,4176,33104082,33167356,ENSG00000086062,9,2,4.789272030651341e-4
NRSN2,2088,346782,359660,ENSG00000125841,20,1,4.789272030651341e-4
ZNF442,6274,12345944,12365905,ENSG00000198342,19,3,4.781638508128785e-4
POLH,8368,43576185,43620523,ENSG00000170734,6,4,4.780114722753346e-4
SYNDIG1,2092,24469629,24666616,ENSG00000101463,20,1,4.780114722753346e-4
CHST6,8370,75472052,75495445,ENSG00000183196,16,4,4.7789725209080046e-4
GPR75,2094,53852912,53859967,ENSG00000119737,2,1,4.775549188156638e-4
RPL32,2094,12834485,12841582,ENSG00000144713,3,1,4.775549188156638e-4
KCNJ16,4190,70053429,70135608,ENSG00000153822,17,2,4.7732696897374703e-4
ABCD2,6290,39550033,39619803,ENSG00000173208,12,3,4.769475357710652e-4
RNF135,2098,30970984,30999911,ENSG00000181481,17,1,4.7664442326024784e-4
SSRP1,6296,57325986,57335892,ENSG00000149136,11,3,4.764930114358323e-4
ARHGAP6,6299,11117651,11665920,ENSG00000047648,X,3,4.762660739799968e-4
MBD6,4202,57520710,57530148,ENSG00000166987,12,2,4.7596382674916705e-4
TSG101,2101,18468336,18526951,ENSG00000074319,11,1,4.7596382674916705e-4
ZNF22,2103,45000923,45005326,ENSG00000165512,10,1,4.7551117451260106e-4
TCTN1,4209,110614027,110663431,ENSG00000204852,12,2,4.751722499406035e-4
SGSM3,4218,40370591,40410289,ENSG00000100359,22,2,4.74158368895211e-4
TMEM98,4218,32927910,32945106,ENSG00000006042,17,2,4.74158368895211e-4
FNDC3A,6328,48975912,49209779,ENSG00000102531,13,3,4.740834386852086e-4
AK3,4219,4709556,4742043,ENSG00000147853,9,2,4.7404598246029864e-4
LIFR,10553,38474668,38608354,ENSG00000113594,5,5,4.73798919738463e-4
FEZF2,2112,62369681,62374324,ENSG00000153266,3,1,4.734848484848485e-4
COLQ,6346,15450133,15521751,ENSG00000206561,3,3,4.727387330601954e-4
KIN,6360,7750962,7787993,ENSG00000151657,10,3,4.716981132075472e-4
RAB3D,4240,11322068,11346270,ENSG00000105514,19,2,4.716981132075472e-4
UBQLN2,4242,56563627,56567868,ENSG00000188021,X,2,4.714757190004715e-4
SULT1C2,6366,108288639,108309915,ENSG00000198203,2,3,4.71253534401508e-4
RAB13,2123,153981617,153986358,ENSG00000143545,1,1,4.710315591144607e-4
KCTD4,2124,45192853,45201045,ENSG00000180332,13,1,4.7080979284369113e-4
CLMN,12749,95181940,95319908,ENSG00000165959,14,6,4.7062514707035846e-4
GPATCH3,2125,26890488,26900467,ENSG00000198746,1,1,4.7058823529411766e-4
APTX,4256,32886601,33025130,ENSG00000137074,9,2,4.6992481203007516e-4
DDO,2130,110391771,110415575,ENSG00000203797,6,1,4.6948356807511736e-4
IMMP2L,2130,110662644,111562517,ENSG00000184903,7,1,4.6948356807511736e-4
CYB5B,4262,69398402,69466264,ENSG00000103018,16,2,4.692632566870014e-4
MID1,6393,10445310,10833654,ENSG00000101871,X,3,4.692632566870014e-4
YOD1,6396,207043849,207052980,ENSG00000180667,1,3,4.6904315196998124e-4
PDCD10,2133,167683298,167734939,ENSG00000114209,3,1,4.6882325363338024e-4
GRM3,4268,86643909,86864879,ENSG00000198822,7,2,4.6860356138706655e-4
DPP9,4273,4675224,4724673,ENSG00000142002,19,2,4.68055230517201e-4
MYOCD,8565,12665890,12768949,ENSG00000141052,17,4,4.670169293636894e-4
RPL3L,2145,1943974,1957606,ENSG00000140986,16,1,4.662004662004662e-4
HMOX2,2147,4476649,4512306,ENSG00000277424,CHR_HSCHR16_3_CTG1,1,4.657661853749418e-4
LARP4,6441,50392383,50480004,ENSG00000161813,12,3,4.657661853749418e-4
TMEM229A,2147,124030921,124033067,ENSG00000234224,7,1,4.657661853749418e-4
SERINC5,6448,80111651,80256048,ENSG00000164300,5,3,4.652605459057072e-4
TTC26,4299,139133744,139191986,ENSG00000105948,7,2,4.6522447080716444e-4
PPM1H,6454,62643994,62935150,ENSG00000111110,12,3,4.6482801363495507e-4
MGST1,2152,16347142,16609259,ENSG00000008394,12,1,4.6468401486988845e-4
GPRASP1,6458,102651092,102659083,ENSG00000198932,X,3,4.645401052957572e-4
SMNDC1,4310,110290730,110304938,ENSG00000119953,10,2,4.640371229698376e-4
TANK,2155,161136908,161236230,ENSG00000136560,2,1,4.640371229698376e-4
TMPPE,4310,33090421,33097146,ENSG00000188167,3,2,4.640371229698376e-4
SLC16A14,4315,230034982,230068993,ENSG00000163053,2,2,4.634994206257242e-4
POLD2,2158,44114680,44124358,ENSG00000106628,7,1,4.633920296570899e-4
MAPK14,4319,36027677,36111236,ENSG00000112062,6,2,4.6307015512850195e-4
NBL1,2160,19596979,19658456,ENSG00000158747,1,1,4.62962962962963e-4
MYO6,8642,75749201,75919537,ENSG00000196586,6,4,4.628558204119417e-4
OMD,4324,92412380,92424471,ENSG00000127083,9,2,4.6253469010175765e-4
MBOAT1,4325,20099684,20212469,ENSG00000172197,6,2,4.6242774566473987e-4
GJC2,2165,228149930,228159826,ENSG00000198835,1,1,4.6189376443418013e-4
LPCAT4,2165,34358633,34367196,ENSG00000176454,15,1,4.6189376443418013e-4
MEX3B,4333,82041778,82046119,ENSG00000183496,15,2,4.6157396722824835e-4
PIPOX,2169,28950513,29057216,ENSG00000179761,17,1,4.610419548178884e-4
RPAP3,4339,47661249,47706030,ENSG00000005175,12,2,4.609356994699239e-4
UBE2G2,4340,44768580,44801826,ENSG00000184787,21,2,4.608294930875576e-4
SLC27A1,4343,17468769,17506168,ENSG00000130304,19,2,4.6051116739580933e-4
