hgnc_symbol,transcript_length,start_position,end_position,ensembl_gene_id,chromosome_name,mutation_count,mut_count_by_trans_len
HNRNPA1,4121,54280193,54287088,ENSG00000135486,12,2,4.85319097306479e-4
OSCAR,2061,54094681,54102740,ENSG00000275551,CHR_HSCHR19LRC_LRC_T_CTG3_1,1,4.8520135856380397e-4
TMEM213,4125,138797952,138838101,ENSG00000214128,7,2,4.8484848484848484e-4
TP53INP2,4127,34704339,34713439,ENSG00000078804,20,2,4.84613520717228e-4
ACTG2,2064,73892314,73919865,ENSG00000163017,2,1,4.8449612403100775e-4
KLRK1,2064,10372353,10391874,ENSG00000213809,12,1,4.8449612403100775e-4
MAP6D1,2064,183815922,183825594,ENSG00000180834,3,1,4.8449612403100775e-4
SLCO1B7,2064,20962768,21092745,ENSG00000205754,12,1,4.8449612403100775e-4
PLA2G2F,4129,20139323,20150381,ENSG00000158786,1,2,4.843787842092516e-4
CYP2C19,4131,94762681,94855547,ENSG00000165841,10,2,4.841442749939482e-4
ZNF585B,6197,37181579,37218153,ENSG00000245680,19,3,4.8410521219945134e-4
HNRNPA3,6209,177212563,177223958,ENSG00000170144,2,3,4.8316959252697695e-4
LMCD1,8284,8501807,8574668,ENSG00000071282,3,4,4.828585224529213e-4
MED7,2071,157137424,157159019,ENSG00000155868,5,1,4.828585224529213e-4
SIVA1,4142,104753147,104768494,ENSG00000184990,14,2,4.828585224529213e-4
JAKMIP2-AS1,2074,147559994,147694827,ENSG00000280780,5,1,4.8216007714561236e-4
RAB14,4149,121178133,121223014,ENSG00000119396,9,2,4.8204386599180526e-4
RTBDN,2076,12825478,12835428,ENSG00000132026,19,1,4.816955684007707e-4
KCTD12,6231,76880175,76886405,ENSG00000178695,13,3,4.8146364949446316e-4
CALML4,4155,68190705,68206079,ENSG00000129007,15,2,4.813477737665463e-4
TTPAL,6234,44475874,44494603,ENSG00000124120,20,3,4.8123195380173246e-4
RNMT,6236,13726660,13764556,ENSG00000101654,18,3,0.00048107761385503527
SLC25A46,6236,110738136,110765161,ENSG00000164209,5,3,0.00048107761385503527
ZNF658,4160,66856426,66932141,ENSG00000274349,9,2,4.807692307692308e-4
LMO2,2081,33858576,33892076,ENSG00000135363,11,1,4.805382027871216e-4
ZNF814,6244,57848731,57889074,ENSG00000204514,19,3,4.804612427930814e-4
LAMTOR3,4163,99878336,99894428,ENSG00000109270,4,2,4.8042277203939464e-4
OR2A12,4163,144086278,144098953,ENSG00000221858,7,2,4.8042277203939464e-4
UBE2J1,4164,89326625,89352722,ENSG00000198833,6,2,4.803073967339097e-4
BCL7A,6247,122019422,122062044,ENSG00000282873,CHR_HG2247_PATCH,3,4.8023051064510964e-4
ENOPH1,2083,82430590,82461177,ENSG00000145293,4,1,4.8007681228996637e-4
OR1A1,4166,3207539,3218896,ENSG00000172146,17,2,4.8007681228996637e-4
PAX9,4166,36657568,36679362,ENSG00000198807,14,2,4.8007681228996637e-4
FABP1,2084,88122982,88128062,ENSG00000163586,2,1,4.798464491362764e-4
SETD6,6256,58515479,58523842,ENSG00000103037,16,3,4.7953964194373403e-4
TOR4A,4171,137277726,137282641,ENSG00000198113,9,2,4.795013186286262e-4
FABP7,2086,122779716,122784074,ENSG00000164434,6,1,4.7938638542665386e-4
RNF150,10432,140859807,141212877,ENSG00000170153,4,5,4.7929447852760736e-4
SLC22A5,10435,132369710,132395613,ENSG00000197375,5,5,4.791566842357451e-4
VTI1A,4174,112446998,112818744,ENSG00000151532,10,2,4.791566842357451e-4
VGLL3,10438,86876388,86991149,ENSG00000206538,3,5,4.7901896915117836e-4
NKX2-3,2088,99532942,99536524,ENSG00000119919,10,1,4.789272030651341e-4
RBM43,4176,151247940,151261863,ENSG00000184898,2,2,4.789272030651341e-4
SUCNR1,4181,151873643,151884619,ENSG00000198829,3,2,4.7835446065534564e-4
LMNTD2,2091,554854,560793,ENSG00000275873,CHR_HSCHR11_1_CTG8,1,4.7824007651841227e-4
UNCX,2091,1232872,1237326,ENSG00000164853,7,1,4.7824007651841227e-4
MOSPD2,4183,14873421,14922327,ENSG00000130150,X,2,4.781257470714798e-4
C1GALT1,6275,7156934,7248616,ENSG00000106392,7,3,4.7808764940239046e-4
TARDBP,4185,11012344,11030528,ENSG00000120948,1,2,4.7789725209080046e-4
ZNF385D,10478,21412218,22373321,ENSG00000151789,3,5,4.77190303493033e-4
BAG4,4197,38176533,38213301,ENSG00000156735,8,2,4.765308553728854e-4
HYKK,4197,78507564,78537372,ENSG00000188266,15,2,4.765308553728854e-4
TBPL1,4199,133952170,133990432,ENSG00000028839,6,2,4.763038818766373e-4
IER5,4201,181088700,181092900,ENSG00000162783,1,2,4.7607712449416806e-4
CCDC59,2101,82223681,82358805,ENSG00000133773,12,1,4.7596382674916705e-4
EMB,4202,50396192,50443248,ENSG00000170571,5,2,4.7596382674916705e-4
SLC25A38,2101,39383370,39397351,ENSG00000144659,3,1,4.7596382674916705e-4
STPG2,4203,97184093,98143476,ENSG00000163116,4,2,4.758505829169641e-4
KCNJ15,8407,38155549,38307357,ENSG00000157551,21,4,4.7579398120613773e-4
COMMD4,4204,75336020,75343224,ENSG00000140365,15,2,4.757373929590866e-4
HMSD,2102,63949301,63981774,ENSG00000221887,18,1,4.757373929590866e-4
FMNL3,12625,49636499,49708165,ENSG00000161791,12,6,4.7524752475247524e-4
NR2C2,8419,14947583,15053600,ENSG00000177463,3,4,4.751158094785604e-4
C17orf58,2105,67991099,67996469,ENSG00000186665,17,1,4.7505938242280285e-4
PTCHD4,25280,47856673,48111197,ENSG00000244694,6,12,4.7468354430379745e-4
ST8SIA4,6321,100806933,100903282,ENSG00000113532,5,3,4.7460844803037496e-4
CRIPT,6323,46616416,46630176,ENSG00000119878,2,3,4.7445832674363435e-4
TSPEAR-AS1,2108,44506807,44516575,ENSG00000235890,21,1,4.743833017077799e-4
BNIP2,6325,59659146,59689534,ENSG00000140299,15,3,4.743083003952569e-4
B3GALNT1,4218,161083883,161105411,ENSG00000169255,3,2,4.74158368895211e-4
CCDC34,2109,27330827,27363234,ENSG00000109881,11,1,4.74158368895211e-4
ZNF235,4219,44228729,44305046,ENSG00000159917,19,2,4.7404598246029864e-4
NTNG1,6330,107140007,107484923,ENSG00000162631,1,3,4.7393364928909954e-4
COQ10B,2112,197453493,197475310,ENSG00000115520,2,1,4.734848484848485e-4
MAGEA8,2112,149881141,149885835,ENSG00000156009,X,1,4.734848484848485e-4
RPAP2,16899,92299059,92402056,ENSG00000122484,1,8,4.734007929463282e-4
MXD4,4228,2247432,2262109,ENSG00000123933,4,2,4.730368968779565e-4
CACNG5,10576,66835117,66894751,ENSG00000075429,17,5,4.7276853252647505e-4
TSPAN3,6348,77041404,77083984,ENSG00000140391,15,3,4.725897920604915e-4
RPS6KA6,8465,84058346,84188199,ENSG00000072133,X,4,4.7253396337861784e-4
ANHX,2118,133218312,133235877,ENSG00000227059,12,1,4.7214353163361664e-4
SSR3,4236,156539553,156555149,ENSG00000114850,3,2,4.7214353163361664e-4
CSRP1,8475,201483530,201509456,ENSG00000159176,1,4,4.7197640117994103e-4
CCND1,4238,69641156,69654474,ENSG00000110092,11,2,4.7192071731949034e-4
OR4F15,2119,101812202,101820197,ENSG00000182854,15,1,4.7192071731949034e-4
KIN,6360,7750962,7787993,ENSG00000151657,10,3,4.716981132075472e-4
TERF1,4242,73008856,73048123,ENSG00000147601,8,2,4.714757190004715e-4
TSR1,4245,2322396,2336657,ENSG00000167721,17,2,4.711425206124853e-4
KCTD4,2124,45192853,45201045,ENSG00000180332,13,1,4.7080979284369113e-4
SGCB,4248,52020706,52038299,ENSG00000163069,4,2,4.7080979284369113e-4
OR7A5,2126,14826241,14835185,ENSG00000188269,19,1,4.7036688617121356e-4
CBX3,2128,26201162,26213607,ENSG00000122565,7,1,4.6992481203007516e-4
MAF,6384,79585843,79600737,ENSG00000178573,16,3,4.6992481203007516e-4
GNB4,6386,179396088,179451476,ENSG00000114450,3,3,4.697776385844034e-4
RHBDL2,2129,38885807,38941830,ENSG00000158315,1,1,4.697040864255519e-4
FMO6P,2130,171137740,171161568,ENSG00000117507,1,1,4.6948356807511736e-4
SYPL1,2130,106090505,106112576,ENSG00000008282,7,1,4.6948356807511736e-4
CYB5B,4262,69398402,69466264,ENSG00000103018,16,2,4.692632566870014e-4
UHMK1,8524,162497251,162529631,ENSG00000152332,1,4,4.692632566870014e-4
DEFB132,2133,257724,261096,ENSG00000186458,20,1,4.6882325363338024e-4
NUCKS1,6399,205712822,205750182,ENSG00000069275,1,3,4.6882325363338024e-4
ARL6IP5,2134,69084937,69106092,ENSG00000144746,3,1,4.6860356138706655e-4
ANAPC11,2136,81890790,81900991,ENSG00000141552,17,1,4.6816479400749064e-4
RND1,2136,48857145,48865870,ENSG00000172602,12,1,4.6816479400749064e-4
ENTPD7,8548,99659509,99711241,ENSG00000198018,10,4,4.679457182966776e-4
TMEM196,4274,19719315,19773617,ENSG00000173452,7,2,4.679457182966776e-4
AASS,8554,122064583,122144308,ENSG00000008311,7,4,4.6761748889408465e-4
USP15,14971,62260338,62417431,ENSG00000135655,12,7,4.6757063656402377e-4
LGALS8,6420,236518000,236552981,ENSG00000116977,1,3,4.6728971962616824e-4
FBXO22,10707,75903876,75942511,ENSG00000167196,15,5,4.669842159335014e-4
ADRA2C,2142,3766348,3768526,ENSG00000184160,4,1,4.6685340802987864e-4
IRAK4,4284,43758944,43789543,ENSG00000198001,12,2,4.6685340802987864e-4
SYT15,6428,46578217,46594173,ENSG00000204176,10,3,4.667081518357187e-4
TBX18,6430,84687351,84764598,ENSG00000112837,6,3,4.6656298600311044e-4
IZUMO4,2144,2096429,2099593,ENSG00000099840,19,1,4.664179104477612e-4
PSG5,2145,43166256,43186536,ENSG00000204941,19,1,4.662004662004662e-4
RAB12,2147,8609437,8639383,ENSG00000206418,18,1,4.657661853749418e-4
PTCHD1,12883,23334849,23404374,ENSG00000165186,X,6,4.6573003182488553e-4
OR6A2,4295,6791736,6799689,ENSG00000184933,11,2,4.6565774155995343e-4
MARCKS,4296,113857345,113863475,ENSG00000277443,6,2,4.655493482309125e-4
IDI2-AS1,2149,1022630,1045425,ENSG00000232656,10,1,4.6533271288971617e-4
RBM3,4298,48574449,48581162,ENSG00000102317,X,2,4.6533271288971617e-4
ZNF320,6448,52860851,52897693,ENSG00000182986,19,3,4.652605459057072e-4
HMGCL,2151,23801885,23838620,ENSG00000117305,1,1,4.6490004649000463e-4
OR5M1,4302,56609236,56614874,ENSG00000255012,11,2,4.6490004649000463e-4
GSN,6454,121207794,121332843,ENSG00000148180,9,3,4.6482801363495507e-4
MGST1,2152,16347142,16609259,ENSG00000008394,12,1,4.6468401486988845e-4
OR5A1,8612,59436469,59451380,ENSG00000172320,11,4,4.6446818392940084e-4
RNASET2,8614,166922113,166957191,ENSG00000026297,6,4,4.643603436266543e-4
NPB,2154,81900745,81902905,ENSG00000183979,17,1,4.6425255338904364e-4
TMEM254,2154,80078646,80092557,ENSG00000133678,10,1,4.6425255338904364e-4
ZNF200,4308,3222325,3236221,ENSG00000010539,16,2,4.6425255338904364e-4
SMNDC1,4310,110290730,110304938,ENSG00000119953,10,2,4.640371229698376e-4
TMPPE,4310,33090421,33097146,ENSG00000188167,3,2,4.640371229698376e-4
WDR12,8621,202874261,203014798,ENSG00000138442,2,4,4.6398329660132234e-4
ATAD3B,4314,1471765,1497848,ENSG00000160072,1,2,4.636068613815484e-4
KLRG2,2158,139452690,139483673,ENSG00000188883,7,1,4.633920296570899e-4
DBT,10799,100186919,100249834,ENSG00000137992,1,5,4.630058338735068e-4
GSTM2,4321,109668022,109709551,ENSG00000213366,1,2,4.628558204119417e-4
THAP1,2161,42836674,42843325,ENSG00000131931,8,1,4.6274872744099955e-4
TMEM242,4322,157289025,157323601,ENSG00000215712,6,2,4.6274872744099955e-4
MAPRE2,4323,34976928,35143470,ENSG00000166974,18,2,4.626416840157298e-4
TRIM49B,2162,49027501,49038451,ENSG00000182053,11,1,4.6253469010175765e-4
ORAI2,10811,102433106,102456825,ENSG00000160991,7,5,4.6249190639163816e-4
MOB3B,6487,27325209,27529814,ENSG00000120162,9,3,4.624633883150917e-4
NRAS,4326,114704469,114716771,ENSG00000213281,1,2,4.623208506703652e-4
APPBP2,6492,60443158,60526242,ENSG00000062725,17,3,4.621072088724584e-4
CD96,4328,111292719,111665750,ENSG00000153283,3,2,4.621072088724584e-4
GFPT1,8665,69319780,69387250,ENSG00000198380,2,4,4.616272360069244e-4
HINT2,2167,35812960,35815354,ENSG00000137133,9,1,4.6146746654360867e-4
CDKN1B,4335,12685498,12722369,ENSG00000111276,12,2,4.61361014994233e-4
RGN,2168,47078355,47093314,ENSG00000130988,X,1,4.6125461254612545e-4
TPD52,4339,80034745,80231232,ENSG00000076554,8,2,4.609356994699239e-4
OR2A5,8681,144048948,144058845,ENSG00000284896,CHR_HSCHR7_3_CTG4_4,4,4.607764082478977e-4
BZW1,6511,200810594,200827338,ENSG00000082153,2,3,4.607587160190447e-4
GNL3L,8684,54530183,54621521,ENSG00000130119,X,4,4.6061722708429296e-4
CCDC144A,8686,16689537,16777881,ENSG00000170160,17,4,4.6051116739580933e-4
PILRB,4345,100352176,100367831,ENSG00000121716,7,2,4.6029919447640965e-4
PGR,13037,101029624,101129813,ENSG00000082175,11,6,4.602285801948301e-4
BEND4,8692,42110853,42152878,ENSG00000188848,4,4,4.601932811780948e-4
RAET1E,6524,149883179,149898113,ENSG00000164520,6,3,4.598405885959534e-4
FAM218A,2175,164956948,164959122,ENSG00000250486,4,1,4.597701149425287e-4
NUFIP2,10877,29255839,29294148,ENSG00000108256,17,5,4.596855750666544e-4
HOXB8,2176,48611377,48615292,ENSG00000120068,17,1,4.5955882352941176e-4
ONECUT1,4352,52755053,52791078,ENSG00000169856,15,2,4.5955882352941176e-4
CES1,2178,55802851,55833337,ENSG00000198848,16,1,4.591368227731864e-4
PSMD12,4356,67337916,67366605,ENSG00000197170,17,2,4.591368227731864e-4
FADS1,4364,61799627,61829318,ENSG00000149485,11,2,4.5829514207149406e-4
SLC35A5,4366,112561709,112585579,ENSG00000138459,3,2,4.580852038479157e-4
ZNF37A,8738,38094334,38150293,ENSG00000075407,10,4,4.5777065690089265e-4
PDLIM2,6559,22578279,22598025,ENSG00000120913,8,3,4.5738679676779996e-4
C5orf15,2188,133955510,133968674,ENSG00000113583,5,1,4.570383912248629e-4
OR10H1,4376,15804549,15815664,ENSG00000186723,19,2,4.570383912248629e-4
ZCCHC10,2189,132996985,133026604,ENSG00000155329,5,1,4.5682960255824577e-4
SMIM7,2190,16630751,16660442,ENSG00000214046,19,1,4.5662100456621003e-4
SPATA12,2190,57060664,57075432,ENSG00000186451,3,1,4.5662100456621003e-4
OXCT1-AS1,2195,41869927,41872241,ENSG00000248668,5,1,4.5558086560364467e-4
PSMC1,4390,90256527,90275429,ENSG00000100764,14,2,4.5558086560364467e-4
B3GAT2,6587,70856679,70957060,ENSG00000112309,6,3,4.554425383330803e-4
NUDT21,4393,56429133,56452199,ENSG00000167005,16,2,4.5526974732529026e-4
OR52I2,6591,4581743,4593340,ENSG00000226288,11,3,4.551661356395084e-4
ELMOD2,4399,140524168,140553770,ENSG00000179387,4,2,4.546487838145033e-4
QPRT,2200,29663279,29698699,ENSG00000103485,16,1,4.5454545454545455e-4
CDC42SE2,4404,131245493,131398447,ENSG00000158985,5,2,4.5413260672116256e-4
GPAT2,4407,96021946,96039451,ENSG00000186281,2,2,4.538234626730202e-4
SH3TC2,26468,148923639,149063163,ENSG00000169247,5,12,4.533776635937736e-4
PSAT1,2206,78297125,78330093,ENSG00000135069,9,1,4.5330915684496827e-4
OACYLP,2208,58996734,59069338,ENSG00000224367,18,1,4.528985507246377e-4
OR5B2,2210,58421238,58428121,ENSG00000172365,11,1,4.5248868778280545e-4
SSBP2,8841,81412804,81751797,ENSG00000145687,5,4,4.5243750706933604e-4
BAK1,2212,33572547,33580293,ENSG00000030110,6,1,4.520795660036166e-4
GNB1L,6642,19783223,19854939,ENSG00000185838,22,3,4.5167118337850043e-4
TPK1,4429,144451941,144836395,ENSG00000196511,7,2,4.515692029803567e-4
SFTPA1,2215,79610939,79615455,ENSG00000122852,10,1,4.514672686230248e-4
RBM28,15507,128297685,128343908,ENSG00000106344,7,7,4.5140904107822275e-4
YWHAQ,2216,9583967,9630997,ENSG00000134308,2,1,4.512635379061372e-4
GPCPD1,6649,5544439,5611006,ENSG00000125772,20,3,4.511956685215822e-4
ADAT2,6651,143422832,143450695,ENSG00000189007,6,3,4.510599909788002e-4
BAG2,6651,57172326,57189833,ENSG00000112208,6,3,4.510599909788002e-4
MRPL30,4435,99181152,99199561,ENSG00000185414,2,2,4.5095828635851183e-4
ST3GAL2,8872,70375977,70439237,ENSG00000157350,16,4,4.508566275924256e-4
PPP2R5E,6655,63371364,63543377,ENSG00000154001,14,3,4.5078888054094667e-4
HS6ST2,4441,132626015,132961395,ENSG00000171004,X,2,4.5034902049088043e-4
CDKL3,2222,134286350,134371047,ENSG00000006837,5,1,4.5004500450045e-4
SLC35B4,6676,134289332,134316930,ENSG00000205060,7,3,4.493708807669263e-4
FABP2,2226,119317250,119322138,ENSG00000145384,4,1,4.492362982929021e-4
TAF8,6678,42050513,42087461,ENSG00000137413,6,3,4.492362982929021e-4
LPAR4,4454,78747709,78758714,ENSG00000147145,X,2,4.49034575662326e-4
GLP1R,6682,39048781,39091303,ENSG00000112164,6,3,4.489673750374139e-4
YKT6,6688,44200959,44214294,ENSG00000106636,7,3,4.485645933014354e-4
POU3F3,4460,104853287,104858574,ENSG00000198914,2,2,4.484304932735426e-4
GRB7,2233,39737927,39747291,ENSG00000141738,17,1,4.478280340349306e-4
MAP2K6,13405,69414697,69553865,ENSG00000108984,17,6,4.475941812756434e-4
OSTM1,4471,108041409,108165854,ENSG00000081087,6,2,4.4732721986132855e-4
ABHD14B,2236,51968510,51983409,ENSG00000114779,3,1,4.472271914132379e-4
ACTA1,2236,229430365,229434104,ENSG00000143632,1,1,4.472271914132379e-4
DCAF7,6711,63550222,63594286,ENSG00000136485,17,3,4.470272686633885e-4
PHF21A,8954,45929319,46121454,ENSG00000135365,11,4,4.4672771945499217e-4
SVIP,4479,22813799,22830299,ENSG00000198168,11,2,4.4652824291136416e-4
ZNF736,8961,64307459,64356634,ENSG00000234444,7,4,4.4637875237138713e-4
C1D,2241,68041130,68110948,ENSG00000197223,2,1,4.462293618920125e-4
CRIP1,2241,105486317,105488947,ENSG00000213145,14,1,4.462293618920125e-4
SNX19,15691,130866250,130916479,ENSG00000120451,11,7,4.4611560767318843e-4
SARNP,2242,55752463,55817724,ENSG00000205323,12,1,4.4603033006244426e-4
SCN4B,4487,118133377,118152888,ENSG00000177098,11,2,4.457321149988857e-4
TNFSF14,4487,6661253,6670588,ENSG00000125735,19,2,4.457321149988857e-4
TMEM135,8980,87037844,87328824,ENSG00000166575,11,4,4.4543429844097997e-4
FLRT2,33681,85530144,85654428,ENSG00000185070,14,15,4.453549478934711e-4
MTMR3,8987,29883169,30030868,ENSG00000100330,22,4,4.4508734839212194e-4
VAX1,4494,117128521,117138301,ENSG00000148704,10,2,4.450378282153983e-4
AURKA,2248,56369389,56392337,ENSG00000087586,20,1,4.4483985765124553e-4
UST,4496,148747030,149076990,ENSG00000111962,6,2,4.4483985765124553e-4
RPL7L1,4499,42879616,42889925,ENSG00000146223,6,2,4.445432318292954e-4
SOX11,9002,5692384,5701385,ENSG00000176887,2,4,4.4434570095534326e-4
DYDC2,2254,80344745,80368073,ENSG00000133665,10,1,4.4365572315882877e-4
SPRY3,9019,155612572,155782459,ENSG00000168939,X,4,4.4350814946224635e-4
GPR65,4511,88005135,88014811,ENSG00000140030,14,2,4.433606739082243e-4
RAD1,4512,34905260,34918989,ENSG00000113456,5,2,4.432624113475177e-4
ZNF578,6768,52453553,52516882,ENSG00000258405,19,3,4.432624113475177e-4
SYNCRIP,6770,85607779,85644063,ENSG00000135316,6,3,4.431314623338257e-4
CYP2D6,2257,42126495,42130902,ENSG00000275211,CHR_HSCHR22_3_CTG1,1,4.4306601683650863e-4
EGR3,4514,22687659,22693480,ENSG00000179388,8,2,4.4306601683650863e-4
GK,4515,30653359,30731462,ENSG00000198814,X,2,4.4296788482834997e-4
WTIP,13545,34481758,34512304,ENSG00000142279,19,6,4.4296788482834997e-4
KPNA5,11288,116681187,116741867,ENSG00000196911,6,5,4.429482636428065e-4
C1QTNF7,4516,15339818,15446167,ENSG00000163145,4,2,4.428697962798937e-4
CALCB,2258,14904997,15082342,ENSG00000175868,11,1,4.428697962798937e-4
CES5A,2258,55843031,55952925,ENSG00000261972,CHR_HSCHR16_1_CTG3_1,1,4.428697962798937e-4
VEGFC,2259,176683538,176792922,ENSG00000150630,4,1,4.426737494466578e-4
GNAI3,9044,109548615,109600195,ENSG00000065135,1,4,4.422821760283061e-4
TNFAIP8L3,2262,51056598,51105276,ENSG00000183578,15,1,4.420866489832007e-4
PPARG,4527,12287368,12434356,ENSG00000132170,3,2,4.417936823503424e-4
TRAPPC6B,4533,39147811,39170532,ENSG00000182400,14,2,4.4120891242003087e-4
MYOT,2268,137867858,137887851,ENSG00000120729,5,1,4.409171075837742e-4
PPCS,2269,42456117,42473385,ENSG00000127125,1,1,4.4072278536800354e-4
PPP2R2C,4538,6320578,6563600,ENSG00000074211,4,2,4.4072278536800354e-4
PRPF31,2269,54115536,54131896,ENSG00000275885,CHR_HSCHR19_4_CTG3_1,1,4.4072278536800354e-4
TSC22D3,2269,107713221,107777342,ENSG00000157514,X,1,4.4072278536800354e-4
ZNF117,9084,64971772,65006684,ENSG00000152926,7,4,4.4033465433729633e-4
ADPRH,4546,119579268,119589945,ENSG00000144843,3,2,4.399472063352398e-4
DCAF16,4547,17800655,17810758,ENSG00000163257,4,2,4.398504508467121e-4
GABARAPL2,2274,75566375,75577881,ENSG00000034713,16,1,4.3975373790677223e-4
GOLGA7,2275,41488200,41511095,ENSG00000147533,8,1,4.3956043956043956e-4
PAQR6,2277,156243320,156248117,ENSG00000160781,1,1,4.391743522178305e-4
SNIP1,4554,37534449,37554293,ENSG00000163877,1,2,4.391743522178305e-4
ARL6IP1,2278,18791669,18801572,ENSG00000170540,16,1,4.389815627743635e-4
TSPAN18,4557,44726465,44932423,ENSG00000157570,11,2,4.3888523151195964e-4
THEM6,2279,142727223,142736927,ENSG00000130193,8,1,4.3878894251864854e-4
"NAT1",2280,18170477,18223689,ENSG00000171428,8,1,4.385964912280702e-4
COX18,6846,73052362,73069755,ENSG00000163626,4,3,4.3821209465381246e-4
NDUFC1,2282,139266880,139302551,ENSG00000109390,4,1,4.3821209465381246e-4
CCND2,6849,4269771,4305353,ENSG00000118971,12,3,4.380201489268506e-4
DCN,6850,91140484,91183217,ENSG00000011465,12,3,4.3795620437956203e-4
SERPINF2,2284,1741760,1754189,ENSG00000276838,CHR_HSCHR17_1_CTG2,1,4.3782837127845885e-4
PDGFC,4570,156760454,156971799,ENSG00000145431,4,2,4.37636761487965e-4
FBXW2,9142,120751978,120793416,ENSG00000119402,9,4,4.375410194705754e-4
MSRB3,4571,65278643,65491430,ENSG00000174099,12,2,4.375410194705754e-4
RGMB,4580,98768650,98798643,ENSG00000174136,5,2,4.366812227074236e-4
MGAM,9172,141907813,142106747,ENSG00000257335,7,4,4.361098996947231e-4
PSG4,2294,43192702,43207299,ENSG00000243137,19,1,4.3591979075850045e-4
HNRNPD,4597,82352498,82374503,ENSG00000138668,4,2,4.3506634761801175e-4
PRRG1,4600,37349309,37457292,ENSG00000130962,X,2,4.347826086956522e-4
CYB5R4,9205,83859656,83967423,ENSG00000065615,6,4,4.345464421510049e-4
ZCCHC9,4606,81301587,81313297,ENSG00000131732,5,2,4.342162396873643e-4
KCNV1,6912,109963636,109975771,ENSG00000164794,8,3,4.3402777777777775e-4
PRR23A,2307,139003962,139006268,ENSG00000206260,3,1,4.3346337234503684e-4
KRT6A,2308,52487176,52493257,ENSG00000205420,12,1,4.332755632582322e-4
EPM2A,6926,145382535,145736023,ENSG00000112425,6,3,4.331504475887958e-4
